Year,Name,College,POS,Height (in),Weight (lbs),Hand Size (in),Arm Length (in),Wonderlic,40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,60Yd Shuttle
2015,Mark Nzeocha,Wyoming,OLB,74.38,232,10,33,,4.56,24,,,,,
2015,Michael Odiari,Texas State,OLB,73,245,,,,4.78,,,,,,
2015,C.J. Olaniyan,Penn State,OLB,75,250,,,,4.82,,,,,,
2015,Efrem Oliphant,Houston,OLB,73,230,,,,4.76,,,,,,
2015,Michael Orakpo,Texas State,OLB,73,226,,,,4.59,,,,,,
2015,Norkeithus Otis,North Carolina,OLB,74,234,,,,4.73,,,,,,
2015,LeBrandon Richardson,Bethune-Cookman (FL),OLB,73,255,,,,4.73,,,,,,
2015,Nick Richardson,Abilene Christian,OLB,73,242,,,,4.81,,,,,,
2015,Edmond Robinson,Newberry (SC),OLB,74.63,245,10.25,34,,4.61,20,37,121,4.38,7.49,11.81
2015,Matt Robinson,Maryland,OLB,75,240,,,,4.78,,,,,,
2015,Marcus Rush,Michigan State,OLB,74,243,,,,4.72,,,,,,
2015,Jake Ryan,Michigan,OLB,74.38,240,9.38,31,22,4.65,20,34.5,120,4.2,7.11,11.65
2015,Stephon Sanders,Southern Methodist (TX),OLB,74,251,,,,4.78,,,,,,
2015,Martrell Spaight,Arkansas,OLB,71.88,236,9.13,32.75,,4.88,25,35,120,,7.66,
2015,Tony Steward,Clemson,OLB,73,230,,,,4.67,,,,,,
2015,Junior Sylvestre,Toledo,OLB,73,233,,,,4.58,,,,,,
2015,J.R. Tavai,USC,OLB,73.75,249,9.13,31.5,,4.91,20,30.5,112,,,
2015,Shaq Thompson,Washington,OLB,72.13,228,9.5,33,,4.64,,33.5,117,4.08,6.99,11.78
2015,Davis Tull,Tennessee-Chattanooga,OLB,74.38,246,9.75,31.25,,4.59,26,42.5,132,,,
2015,Max Valles,Virginia,OLB,76.63,251,9.38,32.63,,4.83,,36.5,121,4.37,7.59,
2015,James Vaughters,Stanford,OLB,74,258,,,,4.73,,,,,,
2015,Tony Washington,Oregon,OLB,76,247,9.5,33,,4.99,17,32.5,110,4.31,7.2,12.83
2015,Matthew Wells,Mississippi State,OLB,73,222,,,,4.45,,,,,,
2015,Kyle Woestmann,Vanderbilt,OLB,74,253,,,,4.83,,,,,,
2014,Jeremiah Attaochu,Georgia Tech,OLB,75.25,252,9.88,33,,,,,,,,
2014,Anthony Barr,UCLA,OLB,76.88,255,9.38,33.5,,4.66,15,34.5,117,4.19,6.82,
2014,Carl Bradford,Arizona State,OLB,72.75,250,9.5,30.25,,4.76,23,37.5,122,4.3,7.25,
2014,Jonathan Brown,Illinois,OLB,72.38,238,9.38,33,,5.03,16,31,108,4.56,7.77,
2014,Kasim Edebali,Boston College,OLB,74,253,9.5,32.75,,4.79,19,34.5,114,4.35,7.2,
2014,Khairi Fortt,California,OLB,74.25,248,10.13,33.63,,4.7,30,36,120,,,
2014,Anthony Hitchens,Iowa,OLB,72.38,240,9.13,32.5,,4.74,23,31.5,115,4.45,7.15,
2014,Adrian Hubbard,Alabama,OLB,78,257,9.25,34.5,,4.69,,38.5,116,,,
2014,Howard Jones,Shepherd (WV),OLB,74.5,235,9.5,34.13,,4.6,21,40.5,123,4.41,7.16,
2014,Devon Kennard,USC,OLB,75,249,9.38,33.38,,4.7,23,30,112,4.32,7.25,
2014,Christian Kirksey,Iowa,OLB,73.75,233,9.38,32.38,,4.72,16,32,122,,,
2014,Boseko Lokombo,Oregon,OLB,74.13,225,9.88,33.38,,4.66,,,122,4.3,7.15,
2014,Khalil Mack,Buffalo,OLB,74.63,251,10.25,33.25,,4.65,23,40,127,4.18,7.08,
2014,Jonathan Newsome,Ball State (IN),OLB,74.63,247,9.63,33.25,,4.73,21,34,116,4.63,7.31,
2014,Kevin Pierre-Louis,Boston College,OLB,72.5,232,10.13,32.25,,4.51,28,39,127,4.02,6.92,
2014,Ronald Powell,Florida,OLB,75.13,237,9.38,32.5,,4.65,21,35.5,113,,,
2014,Trevor Reilly,Utah,OLB,76.75,245,9.5,32.25,,4.67,26,,,,,
2014,Ryan Shazier,Ohio State,OLB,73.13,237,10,32.38,,4.58,25,42,128,4.21,6.91,
2014,Prince Shembo,Notre Dame,OLB,73.38,253,10.5,33.13,,4.71,26,38.5,122,4.31,7.29,
2014,Telvin Smith,Florida State,OLB,75,218,10.25,32.5,,4.52,,31.5,117,,,
2014,Tyler Starr,South Dakota,OLB,76.13,250,9.5,32.5,,4.95,24,32,115,4.15,6.64,
2014,Jordan Tripp,Montana,OLB,74.75,234,9.63,30.75,,4.67,22,37.5,120,3.96,6.89,
2014,Kyle Van Noy,BYU,OLB,75.13,243,,,,4.71,21,32.5,111,4.2,7.22,
2014,Jordan Zumwalt,UCLA,OLB,76,235,8.75,31.25,,4.76,,33,115,4.25,6.99,
2013,Arthur Brown,Kansas State,OLB,72.38,241,10,32.48,20,4.62,,,116,,,
2013,Jamie Collins,Southern Mississippi,OLB,75.5,250,9.75,33.68,17,4.64,19,41.5,139,4.32,7.1,11.55
2013,Zaviar Gooden,Missouri,OLB,73.5,234,10,32.28,25,4.47,27,34,131,4.18,6.71,11.28
2013,Khaseem Greene,Rutgers,OLB,72.75,241,9.63,32.58,,4.71,17,30,116,4.2,7.58,11.87
2013,Gerald Hodges,Penn State,OLB,73,243,9,32.08,,4.78,22,,119,,,
2013,DeVonte Holloman,South Carolina,OLB,73.38,243,10,32.48,,4.76,15,33,113,4.26,7.3,
2013,Brandon Jenkins,Florida State,OLB,74.5,251,9.25,33.28,,4.69,18,,,,,
2013,Jelani Jenkins,Florida,OLB,72.5,243,9.38,32.28,,4.54,27,,,,,
2013,Jarvis Jones,Georgia,OLB,75,241,9.13,33.08,13,4.74,,,,,,
2013,John Lotulelei,UNLV,OLB,71.38,233,10.63,32.38,,4.84,25,35.5,117,4.3,6.91,
2013,Brandon Magee,Arizona State,OLB,71,223,9.13,28.68,,4.74,,,114,,,
2013,Michael Mauti,Penn State,OLB,73.88,243,10.5,32.48,,4.83,28,,,,,
2013,Barkevious Mingo,LSU,OLB,76.25,241,9.63,33.68,,4.58,,37,128,4.39,6.84,
2013,Nick Moody,Florida State,OLB,73,236,9.63,31.48,,4.71,17,,118,,,
2013,Sio Moore,Connecticut,OLB,72.75,245,10.25,33.58,,4.65,29,38,127,4.31,7.49,12.39
2013,Alec Ogletree,Georgia,OLB,74.5,242,10,33.48,16,4.7,20,33.5,122,4.39,7.16,
2013,Sean Porter,Texas A&M,OLB,73.25,229,9.25,32.28,,4.75,22,35,119,,,
2013,Keith Pough,Howard (DC),OLB,73.75,239,9.63,33.48,,4.9,17,33,118,4.47,7.28,
2013,Ty Powell,Harding (AR),OLB,74.13,249,9.75,32.48,,4.64,28,37,122,4.4,6.98,
2013,Etienne Sabino,Ohio State,OLB,74,247,9.63,33.08,,4.75,24,,114,,,
2013,Chase Thomas,Stanford,OLB,75.25,244,9.63,32.28,,4.91,18,32,113,4.31,7.17,
2013,Nathan Williams,Ohio State,OLB,75,241,10.13,30.58,,4.88,24,35,113,4.44,6.99,
2013,Trevardo Williams,Connecticut,OLB,73.25,241,9.38,32.28,14,4.57,30,38,124,,,
2012,Emmanuel Acho,Texas,OLB,73.63,238,10,33,,4.64,24,35.5,118,,,
2012,Ryan Baker,LSU,OLB,71.38,232,9,31,,4.8,30,34,113,4.35,7.21,
2012,Nigel Bradham,Florida State,OLB,73.88,241,10.5,33.75,,4.56,24,37,121,4.37,7.18,
2012,Zach Brown,North Carolina,OLB,73.25,244,9.5,33.25,,4.44,,33.5,116,,,
2012,Miles Burris,San Diego State,OLB,74.13,246,9.88,31.88,,4.73,31,37.5,121,,,
2012,Lavonte David,Nebraska,OLB,72.63,233,8.75,31.75,,4.57,19,36.5,119,4.22,7.28,
2012,Demario Davis,Arkansas State,OLB,74,235,9,32,,4.49,32,38.5,124,4.28,7.19,11.65
2012,Darius Fleming,Notre Dame,OLB,73.63,245,9.38,33,,4.71,27,33.5,114,4.28,7.03,
2012,Melvin Ingram,South Carolina,OLB,73.5,264,9.63,31.5,,4.69,28,34.5,109,4.18,6.83,
2012,Bruce Irvin,West Virginia,OLB,75,245,9.63,33.38,,4.41,23,33.5,123,4.03,6.7,
2012,Steven Johnson,Kansas,OLB,72.5,239,,32.38,,4.71,16,36,113,4.38,7.32,11.93
2012,Josh Kaddu,Oregon,OLB,75.13,239,9.63,33.38,,4.67,20,34,119,,,
2012,Ronnell Lewis,Oklahoma,OLB,73.75,253,9.25,32.5,,4.65,36,31,112,4.4,7.09,
2012,Travis Lewis,Oklahoma,OLB,73.38,246,10.13,32.75,,4.83,22,36,122,,,
2012,Brandon Lindsey,Pittsburgh,OLB,73.63,254,10.63,32.63,,4.85,23,33,117,4.28,7.36,
2012,Terrell Manning,North Carolina State,OLB,74.13,237,9.25,32.25,,4.71,22,32.5,114,4.43,7.18,
2012,Brandon Marshall,Nevada,OLB,73.38,242,10.38,33.75,,4.72,28,30.5,108,4.09,7.05,11.87
2012,Jonathan Massaquoi,Troy,OLB,74.13,264,10.5,34.13,,4.81,20,33.5,120,4.53,7.38,
2012,Shea McClellin,Boise State,OLB,75.38,260,10.13,32.75,,4.62,19,31.5,118,4.33,7.07,
2012,Tyler Nielsen,Iowa,OLB,75.38,238,9.25,31.75,,4.63,21,,,4.31,7.27,11.43
2012,Sean Spence,Miami (FL),OLB,71.38,231,9.25,31.5,,4.66,12,33.5,119,4.28,7.46,
2012,Nathan Stupar,Penn State,OLB,73.63,241,9.13,31.38,,4.65,21,31,116,4.28,6.84,11.64
2012,Danny Trevathan,Kentucky,OLB,72.25,237,9.5,32.5,,4.75,18,31.5,111,,,
2012,Bobby Wagner,Utah State,OLB,73,241,,,,4.46,,,,,,
2012,Tahir Whitehead,Temple,OLB,73.25,233,10.25,32.38,,4.62,21,37,124,4.37,7.14,
2012,Kyle Wilber,Wake Forest,OLB,76,249,9.25,33.25,,4.73,25,33.5,117,4.31,7.11,
2011,Sam Acho,Texas,OLB,73.63,262,9.75,33.5,,4.67,23,33.5,112,4.32,6.69,
2011,Akeem Ayers,UCLA,OLB,74.5,254,9,33,,4.81,18,31,116,4.28,7.49,11.93
2011,Bruce Carter,North Carolina,OLB,73.5,241,9.25,32.63,,4.57,25,,,,,
2011,Chris Carter,Fresno State (CA),OLB,73.13,248,9.38,33,,4.58,27,36,114,4.34,6.88,
2011,Wayne Daniels,TCU,OLB,72.25,260,10,33,,5.03,,25,106,4.68,7.81,
2011,Mason Foster,Washington,OLB,73.25,245,9.63,31,,4.75,22,31,110,4.45,7.14,12.26
2011,Sandon Herzlich,Boston College,OLB,76,244,10,32.38,,4.91,29,32.5,112,4.46,7.32,12.2
2011,Doug Hogue,Syracuse,OLB,74.5,235,9.38,32.63,,4.62,18,36,121,4.57,7.09,11.76
2011,Ross Homan,Ohio State,OLB,72.75,240,9.75,30.5,,4.66,32,35.5,111,4.34,7.21,11.76
2011,Justin Houston,Georgia,OLB,74.88,270,10.88,34.5,,4.62,30,36.5,125,4.37,6.95,11.46
2011,Jeremiha Hunter,Iowa,OLB,72.5,239,9.75,32,,4.77,20,31.5,116,,,
2011,Scott Lutrus,Connecticut,OLB,74.38,241,10,31.13,,4.68,,38,121,4.09,6.89,11.25
2011,Bruce Miller,Central Florida,OLB,73.38,254,9,30.25,,4.81,35,31,113,4.34,7.05,
2011,Von Miller,Texas A&M,OLB,74.63,246,9.25,33.5,,4.42,21,37,126,4.06,6.7,11.15
2011,Dontay Moch,Nevada,OLB,73.38,248,9.25,33,,4.4,21,42,128,4.38,7.09,
2011,Adrian Moten,Maryland,OLB,73.63,228,9.5,31.38,,4.53,18,31,114,4.21,7.05,11.28
2011,Jonas Mouton,Michigan,OLB,73,239,9.75,31.5,,4.84,,31.5,115,4.34,7.08,
2011,Brooks Reed,Arizona,OLB,74.5,263,10,32.25,,4.65,30,30.5,113,4.28,7.11,
2011,Brian Rolle,Ohio State,OLB,69.63,229,10.38,31,,4.53,28,33,115,4.26,6.89,
2011,Darryl Smith,Appalachian State,OLB,70.63,239,10.25,32,,4.75,20,31,104,4.45,7.35,11.87
2011,James Thomas,West Virginia,OLB,73,241,9.5,30.5,,4.65,23,30.5,114,4.28,7.23,11.84
2011,Lawrence Wilson,Connecticut,OLB,72.88,229,10,30.5,,4.71,24,32.5,113,4.5,7.23,11.89
2011,Kenneth Wright,Mississippi State,OLB,75,246,9,34.88,,4.75,20,32,120,4.46,7.26,11.82
2010,Kyle Bosworth,UCLA,OLB,72.63,236,,,,4.69,25,32.5,117,4.11,6.67,
2010,Navorro Bowman,Penn State,OLB,72.5,242,9.88,33,,4.7,26,29.5,115,4.59,6.91,11.52
2010,Keenan Clayton,Oklahoma,OLB,73.13,229,,,,4.59,27,41.5,124,,,
2010,Justin Cole,San Jose State,OLB,75.13,242,9.38,31.25,,4.76,22,34.5,117,4.42,7.13,11.21
2010,Antonio Coleman,Auburn,OLB,73.5,255,10,33,,4.87,18,,113,,,
2010,Kavell Conner,Clemson,OLB,72.5,242,9.5,32.75,,4.59,24,33.5,110,4.6,7.36,
2010,Rennie Curran,Georgia,OLB,70.63,235,10.38,31.5,,4.75,25,34.5,,,,
2010,Dexter Davis,Arizona State,OLB,73.5,244,,,,4.62,25,35,109,4.3,7.08,
2010,A.J. Edds,Iowa,OLB,75.63,246,,,,4.62,16,33,117,4.28,7.19,
2010,Junior Galette,Stillman,OLB,73.75,257,9,33,,4.77,25,33.5,113,4.16,7.04,
2010,Thaddeus Gibson,Ohio State,OLB,74,243,,,,4.78,32,32,115,4.27,6.84,
2010,Brandon Graham,Michigan,OLB,73.38,268,,,,4.71,31,,,,,
2010,Jerry Hughes,TCU,OLB,73.75,255,,,,4.65,26,34.5,118,4.15,6.99,
2010,Carl Ihenacho,San Jose State,OLB,75,245,,,,4.86,20,,,,,
2010,Sergio Kindle,Texas,OLB,74.88,250,10,33.25,,4.65,25,36.5,118,4.53,7.26,
2010,Keaton Kristick,Oregon State,OLB,74.75,234,9.5,31,,4.7,16,34,120,4.21,6.96,11.33
2010,Simoni Lawrence,Minnesota,OLB,72.38,232,9.63,33,,4.59,21,40,123,4.43,7.3,
2010,Sam Maxwell,Kentucky,OLB,73.63,246,,,,4.88,,33,108,4.52,7.37,
2010,Koa Misi,Utah,OLB,74.63,251,,,,4.75,,38,127,4.27,7.07,
2010,Arthur Moats,James Madison (VA),OLB,72.25,246,8.63,33.75,,4.64,24,36.5,122,4.37,7.22,
2010,Roddrick Muckelroy,Texas,OLB,73.75,246,,,,4.68,19,31,110,4.39,7.25,
2010,Eric Norwood,South Carolina,OLB,73,242,,,,4.71,,36.5,115,4.23,7.08,
2010,Perry Riley,LSU,OLB,73,239,,,,4.69,,35.5,119,4.25,6.97,
2010,Ricky Sapp,Clemson,OLB,75.88,252,9.75,34.5,,4.65,23,34,114,4.41,7.29,
2010,Cameron Sheffield,Troy,OLB,74.38,257,10,33,,4.92,,33,115,4.53,7.23,
2010,Stevenson Sylvester,Utah,OLB,74.13,231,,,,4.71,23,,,,,
2010,Adrian Tracy,William & Mary (VA),OLB,74.63,248,,,,4.76,20,35.5,110,4.34,7.08,
2010,Nate Triplett,Minnesota,OLB,75,250,,,,4.7,20,33,115,4.37,7.02,
2010,Daryl Washington,TCU,OLB,73.75,230,,,,4.58,17,31,114,,,
2010,Dekoda Watson,Florida State,OLB,74,226,,,,4.55,24,40,134,4.11,7.06,
2010,Sean Weatherspoon,Missouri,OLB,73.25,239,10.25,31.25,,4.62,34,40,123,4.38,6.99,11.59
2010,Jason Worilds,Virginia Tech,OLB,73,254,,,,4.65,24,38,114,4.29,6.95,
2009,Kevin Akins,Boston College,OLB,74,218,,,,4.82,15,31.5,117,4.15,6.78,11.12
2009,Connor Barwin,Cincinnati,OLB,75.63,256,,,,4.59,21,40.5,128,4.18,6.87,
2009,Cody Brown,Connecticut,OLB,74.13,244,,,,4.76,26,36.5,120,4.4,7.1,
2009,Victor Butler,Oregon State,OLB,74.25,248,,,,4.76,24,33,113,4.4,7.21,
2009,Jonathan Casillas,Wisconsin,OLB,73.13,228,,,,4.5,24,,,,,
2009,Aaron Curry,Wake Forest,OLB,73.75,254,,,,4.52,25,37,124,4.51,7.15,11.35
2009,Brian Cushing,USC,OLB,74.88,243,,,23,4.64,30,35,120,4.22,6.84,
2009,Kevin Ellison,USC,OLB,72.88,227,,,,4.8,32,,,,,
2009,Larry English,Northern Illinois,OLB,74.13,255,,,,4.82,24,36,107,4.38,7.26,
2009,Moise Fokou,Maryland,OLB,73.13,233,,,,4.65,12,31,121,4.28,7.09,11.41
2009,Zack Follett,California,OLB,73.88,236,,,,4.69,,37,117,,7.31,
2009,Marcus Freeman,Ohio State,OLB,72.63,239,,,,4.65,30,37,113,4.12,6.98,
2009,Cody Glenn,Nebraska,OLB,72,244,,,,4.78,25,,,,,
2009,Nic Harris,Oklahoma,OLB,74.38,234,,,,4.86,15,31.5,109,4.37,7.05,
2009,Stephen Hodge,TCU,OLB,71.63,234,,,,4.59,22,35,115,4.34,7.21,
2009,DeAndre Levy,Wisconsin,OLB,73.75,236,,,,4.56,19,,119,,,
2009,Kaluka Maiava,USC,OLB,71.5,229,,,,4.7,30,,110,4.2,6.98,
2009,Clay Matthews,USC,OLB,75.13,240,,,27,4.62,23,35.5,121,4.18,6.9,
2009,Tyrone McKenzie,South Florida,OLB,73.63,243,,,,4.76,27,,112,,,
2009,Lee Robinson,Alcorn State,OLB,74.25,249,,,,4.71,24,32.5,113,4.67,7.57,
2009,Clint Sintim,Virginia,OLB,75,256,,,,4.75,,34.5,119,4.4,7.37,
2008,Xavier Adibi,Virginia Tech,OLB,73.75,232,9.75,34,,4.71,,30,110,4.47,,
2008,Cliff Avril,Purdue,OLB,74.88,253,9.75,34.63,,4.63,27,32.5,117,4.51,6.9,
2008,Kroy Biermann,Montana,OLB,74.88,246,9.25,32.75,,4.87,29,31.5,112,4.56,7.08,
2008,Alvin Bowen,Iowa State,OLB,73.13,223,10,35,,4.9,15,34,119,4.3,7.21,12.3
2008,Shawn Crable,Michigan,OLB,76.88,245,10.38,34.63,,4.62,29,28,111,4.55,7.29,
2008,Angelo Craig,Cincinnati,OLB,76,252,9.5,33.38,,5.09,21,30.5,118,,,
2008,Bruce Davis,UCLA,OLB,74.63,252,10.13,34.25,,4.83,19,29,109,4.47,7.34,
2008,Jordon Dizon,Colorado,OLB,71.88,229,8.5,31.25,,4.73,,30.5,118,4.35,7.01,
2008,Curtis Gatewood,Vanderbilt,OLB,74,248,9.25,33.25,,4.78,22,28.5,111,4.22,6.9,
2008,Larry Grant,Ohio State,OLB,73,235,9.38,33.25,,4.79,20,31.5,113,4.22,6.77,11.73
2008,Quentin Groves,Auburn,OLB,75,259,9.25,34.38,,4.56,30,29.5,120,4.42,7.31,
2008,Gary Guyton,Georgia Tech,OLB,73.63,245,9.25,34.63,,4.57,15,36.5,126,4.42,7.07,11.57
2008,Geno Hayes,Florida State,OLB,72.88,226,10,32.13,,4.67,22,26.5,116,4.48,7.22,12.27
2008,Erin Henderson,Maryland,OLB,74.75,244,10.5,34,,4.8,23,31,113,4.5,7.16,
2008,Ali Highsmith,LSU,OLB,71.63,230,9.63,32,,5.02,,26.5,112,4.29,7.4,
2008,Marcus Howard,Georgia,OLB,72.5,237,9.5,32.5,,4.47,27,34.5,,,,
2008,Mike Humpal,Iowa,OLB,74.5,244,10,31.25,,4.83,20,31,119,4.25,7.07,11.5
2008,Curtis Johnson,Clark Atlanta,OLB,74.63,242,,,,4.69,25,26,,,,
2008,Stanford Keglar,Purdue,OLB,73.63,239,10.25,32,,4.63,29,34,126,3.98,6.7,11.43
2008,Bryan Kehl,BYU,OLB,74.25,242,9.5,32.75,,4.69,26,34,119,4.23,6.88,11.76
2008,Durell Mapp,North Carolina,OLB,72.88,227,9.5,32.63,,4.74,27,,,,,
2008,Steve Octavien,Nebraska,OLB,71.63,238,9.5,32.5,,4.74,26,29.5,118,,,
2008,Bryan Smith,McNeese State (LA),OLB,74.38,231,9.75,33.25,,4.76,17,32.5,120,4.4,7.22,
2008,Nick Watkins,Clemson,OLB,72.5,223,9,32.5,,4.8,17,25,108,4.72,7.97,
2008,Wesley Woodyard,Kentucky,OLB,72.4,227,9.75,34.63,,4.53,,30,118,4.25,7.15,11.46
2007,Rufus Alexander,Oklahoma,OLB,72.88,228,9,33.75,,4.8,25,35,117,4.3,7.06,
2007,Antwan Barnes,Florida International,OLB,72.63,240,8.75,32.38,,4.46,31,35,122,4.32,7.29,12.16
2007,Jon Beason,Miami (FL),OLB,72.25,237,9.5,33.5,,4.76,19,,111,,,
2007,Quincy Black,New Mexico,OLB,73.63,240,10.75,33.5,,4.48,24,41.5,124,4.34,6.86,11.23
2007,Stewart Bradley,Nebraska,OLB,75.75,254,10,34.38,,4.74,28,35.5,112,4.17,7.29,11.74
2007,Prescott Burgess,Michigan,OLB,75.38,240,9.5,34.5,,4.88,19,32.5,106,4.31,7.01,
2007,Quinton Culberson,Mississippi State,OLB,72.63,236,8,32.13,,4.8,18,29.5,113,,,
2007,Earl Everett,Florida,OLB,74.5,238,9.25,33.25,,4.89,19,32,113,,,
2007,KaMichael Hall,Georgia Tech,OLB,72,228,9.75,31.63,,4.78,,33,111,4.62,7.5,
2007,Nate Harris,Louisville,OLB,72.38,230,9,33.25,,4.65,26,32,107,4.52,7.19,11.67
2007,Justin Hickman,UCLA,OLB,73.38,254,9.25,33.25,,4.79,23,29.5,115,4.43,7.06,
2007,Rory Johnson,Mississippi,OLB,72.13,232,8.25,33.13,,4.6,19,38,116,4.07,,
2007,Stephen Nicholas,South Florida,OLB,73.38,232,8.88,32.75,,4.64,29,33.5,110,4.45,7.29,12.09
2007,Sam Olajubutu,Arkansas,OLB,68.75,227,8.25,31.5,,4.79,24,34.5,118,4.34,7.33,
2007,Paul Posluszny,Penn State,OLB,73.63,238,9.5,33.75,,4.71,22,37,116,4.2,6.94,11.42
2007,Dallas Sartz,USC,OLB,76.88,235,9,33.5,,4.73,20,33.5,111,4.13,6.85,11.34
2007,Tim Shaw,Penn State,OLB,73.5,236,9.25,31.38,,4.54,26,36.5,116,4.12,7.01,
2007,Juwan Simpson,Alabama,OLB,74.38,225,10.25,33.75,,4.57,15,34.5,123,4.42,7.22,11.78
2007,Tony Taylor,Georgia,OLB,72.5,236,8.63,33.13,,4.95,26,32,108,4.36,7.17,11.95
2007,Lawrence Timmons,Florida State,OLB,72.9,234,9.25,33,,4.67,25,35,123,4.32,6.89,11.78
2006,Jon Alston,Stanford,OLB,72.75,223,8.38,31.5,,4.53,30,40,132,4.13,6.9,11.3
2006,James Anderson,Virginia Tech,OLB,74.75,229,9.75,32,,4.62,,41,121,4.07,6.67,11.32
2006,Keith Ellison,Oregon State,OLB,73.5,235,9.5,30.38,,4.83,24,32.5,115,4.16,7.22,11.84
2006,Omar Gaither,Tennessee,OLB,73,234,9.5,31.38,,4.8,23,37,116,4.28,7.31,12.19
2006,Chad Greenway,Iowa,OLB,74.5,242,9.13,31.25,,4.8,16,33.5,117,4.22,7,11.4
2006,A.J. Hawk,Ohio State,OLB,73,248,9.75,31.13,,4.64,24,40,115,3.96,6.82,11.06
2006,Thomas Howard,Texas-El Paso,OLB,75.25,239,10.25,32.5,,4.46,21,39,124,4.28,6.96,11.22
2006,Clint Ingram,Oklahoma,OLB,73.75,244,9.88,32,,4.65,22,41,,4.1,7.12,
2006,Brandon Johnson,Louisville,OLB,76.88,228,10,32.75,,4.52,11,37,118,4.34,7.17,11.81
2006,Charlton Keith,Kansas,OLB,76.38,237,9.25,32.5,,4.83,12,30.5,109,4.36,7.03,11.98
2006,William Kershaw,Maryland,OLB,74.75,240,10.25,33,,4.67,21,37,111,4.17,6.95,11.94
2006,Manny Lawson,North Carolina State,OLB,77.38,241,9.88,33.75,,4.47,23,39.5,124,4.18,6.9,11.08
2006,Roger McIntosh,Miami (FL),OLB,74.13,237,9.25,32.5,,4.65,18,41.5,119,,,
2006,Terna Nande,Miami (OH),OLB,72.13,232,9.63,32.5,,4.55,41,39,124,4.11,6.97,11.37
2006,A.J. Nicholson,Florida State,OLB,72.75,252,10.88,32.13,,4.9,25,,116,4.43,7.37,12.4
2006,DeMeco Ryans,Alabama,OLB,73.25,236,8.63,31.38,,4.67,23,39,129,4.17,7.19,12.08
2006,Kevin Simon,Tennessee,OLB,70,235,8.75,31.63,,4.93,26,28,103,4.32,7.69,12.58
2006,Ernie Sims,Florida State,OLB,71.13,231,9.25,30.75,,4.56,25,41,125,4.22,7.31,11.62
2006,Anthony Trucks,Oregon,OLB,72.88,233,9.38,31.63,,4.79,22,37,125,4.14,7,11.2
2006,Cameron Vaughn,LSU,OLB,75.75,235,9.25,33.5,,4.75,17,32,117,4.22,7.24,11.84
2006,Jamar Williams,Arizona State,OLB,72.3,236,9,31.5,,4.63,,37,120,4.29,7.03,11.97
2005,Jordan Beck,Cal Poly,OLB,75,233,,,,4.6,25,41,128,4.12,7.11,
2005,Darryl Blackstock,Virginia,OLB,74.6,247,9.88,31.5,,4.72,25,39,126,4.29,7.05,
2005,Michael Boley,Southern Mississippi,OLB,74.8,236,9.25,32.88,,4.62,,34,110,4.12,7.08,11.51
2005,Kevin Burnett,Tennessee,OLB,74.9,239,10,32.63,,4.61,20,36,119,,,
2005,Jamar Enzor,Cincinnati,OLB,72.5,243,10.13,31.75,,4.83,21,,,,,
2005,Johnathan Goddard,Marshall,OLB,72.3,238,9.5,30.63,,4.7,27,35,107,4.14,7.48,
2005,Tyjuan Hagler,Cincinnati,OLB,71.6,236,9,31.25,,4.61,35,35.5,114,4.07,7.21,11.58
2005,Marques Harris,Southern Utah,OLB,73,231,9.88,31.5,,4.76,22,40.5,117,4.07,7.19,11.72
2005,Derrick Johnson,Texas,OLB,75.3,242,9.25,32.25,,4.54,,37.5,120,3.87,7.2,
2005,Kenneth Pettway,Grambling State (LA),OLB,75,236,9.75,35.25,,4.73,22,32.5,114,4.31,7.29,12.07
2005,Jonathan Pollard,Oregon State,OLB,73,247,9.75,32.63,,4.71,21,35,116,4.07,7.41,11.8
2005,Cameron Wake,Penn State,OLB,75,236,,,,4.65,20,45.5,130,4.13,7.12,
2005,Rian Wallace,Temple,OLB,74.3,241,9.88,32.38,,4.68,10,35.5,111,3.94,7.45,11.72
2005,DeMarcus Ware,Troy,OLB,76,251,10,33.25,,4.6,27,38.5,122,4.07,6.83,10.93
2005,Jonathan Welsh,Wisconsin,OLB,75.3,244,10.63,33.75,,4.61,19,40.5,128,4.22,7.83,11.43
2005,Cornelius Wortham,Alabama,OLB,73.4,236,9.88,32,,4.76,22,37,106,4.38,,
2004,Colby Bockwoldt,BYU,OLB,73.6,230,9.63,32.5,,4.59,14,34,112,4.05,7.12,10.88
2004,Michael Boulware,Florida State,OLB,74,225,8.63,32.88,,4.5,,,,3.92,6.89,11.11
2004,Josh Buhl,Kansas State,OLB,71.3,204,9.25,31,,4.7,,29,114,4.32,7.26,
2004,Brandon Chillar,UCLA,OLB,74.9,253,9.25,32.75,,4.75,23,33,115,4.08,,11.08
2004,Cols Colas,Virginia Tech,OLB,71.6,233,9.75,32.88,,4.59,22,34.5,118,,,
2004,Marquis Cooper,Washington,OLB,75.3,223,9.75,32,,4.55,25,36.5,121,4.12,7.02,10.96
2004,Keyaron Fox,Georgia Tech,OLB,74.4,227,9.5,32.88,,4.65,28,,,,,
2004,Jonathan Harrell,Northern Iowa,OLB,73.5,242,9.38,31.5,,4.73,27,,,,,
2004,Bryan Hickman,Kansas State,OLB,72.1,231,9.13,31,,4.71,26,32.5,106,4,7.38,
